gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3859203146	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/198399160/original.jpeg	https://www.inaturalist.org/photos/198399160					2022-05-17T20:26:57Z	dunkin01		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dunkin01
3859176831	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/210579819/original.jpeg	https://www.inaturalist.org/photos/210579819					2022-06-30T22:32:03Z	Katie Woods		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Katie Woods
3859176831	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/210580088/original.jpeg	https://www.inaturalist.org/photos/210580088					2022-06-30T22:32:18Z	Katie Woods		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Katie Woods
3859034438	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/209832951/original.jpeg	https://www.inaturalist.org/photos/209832951					2022-06-27T18:02:28Z	Tom Field		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Tom Field
3858935340	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/209444383/original.jpeg	https://www.inaturalist.org/photos/209444383					2022-06-26T20:26:46Z	belby		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	belby
3858928562	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/207948863/original.jpeg	https://www.inaturalist.org/photos/207948863					2022-06-20T14:22:41Z	Wayne Longbottom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Wayne Longbottom
3858928562	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/207948845/original.jpeg	https://www.inaturalist.org/photos/207948845					2022-06-20T17:22:41Z	Wayne Longbottom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Wayne Longbottom
3858889160	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211028918/original.jpeg	https://www.inaturalist.org/photos/211028918					2022-07-02T20:58:32Z	rhoads		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rhoads
3858889160	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211028937/original.jpeg	https://www.inaturalist.org/photos/211028937					2022-07-02T20:58:36Z	rhoads		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rhoads
3858875890	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/208630789/original.jpg	https://www.inaturalist.org/photos/208630789					2022-06-19T21:05:48Z	johnbotany		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	johnbotany
3858743911	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/206438320/original.jpeg	https://www.inaturalist.org/photos/206438320					2022-06-15T22:41:10Z	Wayne Longbottom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Wayne Longbottom
3858743911	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/206438346/original.jpeg	https://www.inaturalist.org/photos/206438346					2022-06-15T22:42:57Z	Wayne Longbottom		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Wayne Longbottom
